match_id,match_seq_num,radiant_win,start_time,duration,avg_mmr,num_mmr,lobby_type,game_mode,avg_rank_tier,num_rank_tier,cluster,radiant_team,dire_team
5774415819,4861568160,False,1609930149,869,3146.0,2.0,7,22,48,5,182,"126,96,64,14,21","101,100,26,104,42"
5774415309,4861576470,True,1609930119,1453,3640.0,4.0,7,22,73,8,151,"73,62,108,27,1","13,26,97,129,44"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"31,102,75,38,8","42,68,40,9,56"
5774413814,4861575666,False,1609930039,1521,1861.0,4.0,7,22,34,8,185,"3,16,19,42,13","30,11,93,104,21"
5774411711,4861575787,True,1609929923,1629,3595.0,2.0,7,22,51,6,152,"105,129,95,79,82","46,44,53,27,14"
5774410918,4861574594,True,1609929874,1603,,,0,22,60,4,155,"40,86,21,6,20","29,8,90,35,66"
5774410804,4861575455,True,1609929868,1624,4067.0,3.0,7,22,61,4,187,"68,105,102,95,91","39,16,11,35,54"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"104,112,11,25,6","7,87,14,10,95"
5774410500,4861573370,False,1609929859,1373,3751.0,3.0,7,22,59,6,186,"47,42,14,11,50","70,31,22,7,61"
5774410105,4861573287,True,1609929829,1581,1651.0,3.0,0,4,42,6,191,"35,18,6,40,7","71,59,96,15,89"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"99,6,48,100,84","41,86,11,105,21"
5774409409,4861573959,False,1609929798,1633,,,7,22,22,2,183,"14,1,59,101,10","45,74,42,75,102"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"26,99,6,13,20","9,111,74,94,107"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"104,123,119,91,32","51,111,26,8,20"
5774408719,4861576477,True,1609929749,1795,711.0,1.0,0,22,40,3,186,"28,95,25,113,123","14,120,88,98,49"
5774408705,4861576903,True,1609929758,1870,3544.0,1.0,0,22,43,3,236,"21,14,49,41,53","7,126,123,27,32"
5774408616,4861573503,False,1609929749,1641,4060.0,2.0,7,22,66,6,192,"20,70,63,126,26","84,105,129,111,95"
5774408202,4861570066,True,1609929727,1412,2319.0,2.0,7,22,54,5,151,"12,22,79,72,84","74,2,75,71,18"
5774408117,4861575229,True,1609929713,1768,,,7,22,41,4,145,"84,45,25,44,71","64,41,47,9,11"
5774408100,4861576695,True,1609929718,1855,3309.0,2.0,0,22,49,8,183,"42,113,86,15,50","14,114,26,63,74"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"61,12,102,5,79","112,67,14,22,60"
5774407307,4861567509,True,1609929679,1282,4484.0,3.0,7,22,62,5,155,"53,29,39,31,32","21,126,27,107,70"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"30,71,15,49,1","95,114,26,23,113"
5774406515,4861573421,True,1609929613,1744,2703.0,4.0,7,22,53,6,182,"121,11,8,84,104","105,123,98,44,74"
5774406315,4861576062,False,1609929624,1929,3103.0,4.0,7,22,41,7,236,"81,26,105,47,41","44,119,1,98,84"
5774406308,4861575797,True,1609929613,1949,,,7,22,33,6,232,"30,28,14,35,44","8,2,11,50,84"
5774405916,4861576432,False,1609929598,1993,,,7,22,40,4,186,"26,8,21,123,14","20,71,6,35,83"
5774405807,4861576705,True,1609929593,1926,4454.0,1.0,0,22,37,4,236,"70,32,40,98,128","96,101,106,62,54"
5774405419,4861573592,True,1609929568,1765,3700.0,5.0,7,3,68,9,227,"7,25,93,87,104","22,63,52,8,75"
5774405015,4861573065,False,1609929548,1843,3943.0,1.0,7,22,46,4,182,"11,47,30,28,54","35,5,1,102,121"
5774405012,4861572304,False,1609929543,1785,3714.0,3.0,7,22,53,6,236,"23,6,110,49,128","11,27,39,10,60"
5774404915,4861576045,True,1609929537,1774,2995.0,3.0,7,22,42,7,188,"85,42,84,102,11","17,93,40,119,23"
5774404819,4861572094,True,1609929528,1776,,,7,22,24,4,227,"104,5,21,22,8","62,27,101,41,23"
5774404803,4861575230,True,1609929532,1947,3142.0,2.0,7,22,42,5,227,"108,84,75,59,1","14,35,16,104,74"
5774404512,4861570913,True,1609929518,1694,3934.0,4.0,7,22,62,9,155,"86,102,62,1,75","32,121,38,25,74"
5774404509,4861574173,False,1609929508,1915,2979.0,1.0,7,22,42,6,187,"102,34,109,99,39","25,1,49,22,68"
5774404414,4861571519,True,1609929518,1675,,,7,22,33,4,152,"52,19,71,44,13","86,28,8,5,106"
5774404407,4861570108,True,1609929493,1634,3532.0,4.0,7,22,55,9,231,"21,26,81,32,17","104,86,95,46,8"
5774404319,4861576321,False,1609929514,2063,1878.0,1.0,7,3,32,5,227,"129,62,1,4,47","9,81,22,14,70"
5774404219,4861575924,True,1609929498,2063,2066.0,1.0,7,22,26,3,134,"93,26,42,31,30","44,50,25,73,14"
5774404117,4861572507,False,1609929487,1760,1374.0,1.0,0,4,21,2,161,"69,77,25,86,103","59,3,15,101,48"
5774404101,4861576310,False,1609929502,2103,3658.0,4.0,7,3,55,10,236,"60,114,34,31,5","97,28,25,87,48"
5774404008,4861575088,True,1609929497,2021,2921.0,4.0,7,22,44,8,151,"14,88,114,12,68","40,3,8,16,46"
5774417519,4861576870,True,1609930233,1375,3019.0,1.0,7,22,50,5,227,"26,28,86,5,67","71,21,34,6,9"
5774415705,4861575633,True,1609930139,1401,2681.0,2.0,7,22,47,8,227,"85,61,104,86,41","67,17,75,9,123"
5774415309,4861576470,True,1609930119,1453,3640.0,4.0,7,22,73,8,151,"73,62,1,108,27","13,26,44,97,129"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"102,38,8,75,31","68,9,56,40,42"
5774413814,4861575666,False,1609930039,1521,1861.0,4.0,7,22,34,8,185,"3,16,13,19,42","30,11,21,93,104"
5774413718,4861573661,True,1609930034,1416,3015.0,3.0,0,4,51,8,187,"9,48,85,52,6","53,91,47,41,49"
5774413310,4861575556,True,1609930014,1454,,,7,22,37,7,188,"128,28,11,3,93","85,8,39,75,29"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"28,84,67,101,26","29,14,95,35,37"
5774411711,4861575787,True,1609929923,1629,3595.0,2.0,7,22,51,6,152,"105,79,82,129,95","46,27,14,44,53"
5774410804,4861575455,True,1609929868,1624,4067.0,3.0,7,22,61,4,187,"102,68,105,91,95","11,39,16,54,35"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"11,112,104,6,25","14,87,7,95,10"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"6,99,84,100,48","86,41,21,105,11"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"96,42,37,123,45","60,84,26,95,59"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"20,26,13,99,6","107,9,94,111,74"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"123,104,91,32,119","111,51,8,20,26"
5774408705,4861576903,True,1609929758,1870,3544.0,1.0,0,22,43,3,236,"14,53,41,49,21","126,32,27,123,7"
5774408616,4861573503,False,1609929749,1641,4060.0,2.0,7,22,66,6,192,"126,26,20,70,63","111,95,84,105,129"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"14,93,41,26,128","15,108,126,9,6"
5774407815,4861573896,False,1609929697,1656,2300.0,2.0,7,22,42,6,182,"50,96,11,119,70","109,104,123,97,37"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"12,79,5,102,61","67,60,22,14,112"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"30,15,49,1,71","95,26,23,113,114"
5774406409,4861571197,True,1609929608,1630,1984.0,3.0,7,22,31,6,225,"99,64,40,17,48","14,111,76,41,67"
5774406315,4861576062,False,1609929624,1929,3103.0,4.0,7,22,41,7,236,"105,26,41,47,81","1,119,84,98,44"
5774406013,4861573913,True,1609929602,1779,,,7,22,43,5,187,"110,72,84,129,9","86,25,114,23,5"
5774405807,4861576705,True,1609929593,1926,4454.0,1.0,0,22,37,4,236,"32,70,40,98,128","101,96,106,62,54"
5774405404,4861574975,True,1609929573,1916,3336.0,2.0,7,22,58,6,186,"129,14,27,11,12","61,47,48,42,71"
5774405402,4861575635,True,1609929572,1960,3056.0,3.0,7,22,35,6,188,"26,42,35,68,27","81,67,17,14,86"
5774405318,4861570389,True,1609929568,1502,2850.0,1.0,7,22,32,3,193,"48,56,68,55,14","9,13,41,26,44"
5774405312,4861574236,False,1609929552,1850,3815.0,2.0,7,22,53,3,155,"39,86,62,106,41","5,81,17,60,19"
5774404915,4861576045,True,1609929537,1774,2995.0,3.0,7,22,42,7,188,"42,102,85,11,84","93,119,17,23,40"
5774404512,4861570913,True,1609929518,1694,3934.0,4.0,7,22,62,9,155,"62,75,86,102,1","38,74,32,121,25"
5774404314,4861576657,True,1609929477,2099,318.0,1.0,7,22,15,3,227,"104,93,123,73,11","67,12,70,63,21"
5774404219,4861575924,True,1609929498,2063,2066.0,1.0,7,22,26,3,134,"26,93,30,42,31","50,44,14,25,73"
5774404101,4861576310,False,1609929502,2103,3658.0,4.0,7,3,55,10,236,"114,5,31,60,34","28,48,87,97,25"
5774404008,4861575088,True,1609929497,2021,2921.0,4.0,7,22,44,8,151,"68,12,14,88,114","46,16,40,3,8"
5774425400,4861576367,True,1609930639,958,2442.0,3.0,0,4,40,6,227,"4,45,39,19,97","100,38,67,20,11"
5774423513,4861573333,True,1609930545,840,1172.0,1.0,0,22,31,3,183,"6,86,1,99,3","28,83,35,29,98"
5774417519,4861576870,True,1609930233,1375,3019.0,1.0,7,22,50,5,227,"67,26,86,28,5","9,71,34,21,6"
5774415705,4861575633,True,1609930139,1401,2681.0,2.0,7,22,47,8,227,"85,104,61,41,86","67,75,17,123,9"
5774415309,4861576470,True,1609930119,1453,3640.0,4.0,7,22,73,8,151,"62,108,73,27,1","26,97,13,129,44"
5774415103,4861563514,False,1609930108,617,3301.0,4.0,7,22,56,7,182,"16,93,17,48,3","41,74,13,37,30"
5774414903,4861572904,False,1609930099,1279,3129.0,2.0,7,22,47,9,133,"75,84,14,49,44","93,123,9,114,98"
5774414417,4861577080,True,1609930074,1558,,,7,22,15,2,183,"85,96,61,64,44","12,42,5,95,14"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"38,75,31,102,8","9,40,42,68,56"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"101,84,28,26,67","35,14,29,37,95"
5774410804,4861575455,True,1609929868,1624,4067.0,3.0,7,22,61,4,187,"95,68,105,91,102","35,39,16,54,11"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"100,6,99,84,48","105,86,41,21,11"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"37,45,96,42,123","26,59,60,84,95"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"26,6,20,99,13","9,74,107,111,94"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"119,123,32,91,104","26,111,20,8,51"
5774408918,4861572390,True,1609929764,1586,1794.0,1.0,0,4,32,3,188,"13,35,25,84,63","22,94,21,60,5"
5774408705,4861576903,True,1609929758,1870,3544.0,1.0,0,22,43,3,236,"53,41,49,14,21","32,27,123,126,7"
5774408414,4861571757,True,1609929734,1542,,,7,22,39,5,188,"2,4,50,75,109","14,90,123,73,41"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"79,12,102,5,61","60,67,14,22,112"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"71,1,49,15,30","114,113,23,26,95"
5774406315,4861576062,False,1609929624,1929,3103.0,4.0,7,22,41,7,236,"105,47,81,26,41","1,98,44,119,84"
5774406311,4861576413,False,1609929619,1949,3691.0,1.0,7,22,38,5,155,"29,91,99,109,26","60,6,9,126,11"
5774406308,4861575797,True,1609929613,1949,,,7,22,33,6,232,"35,28,30,44,14","50,2,8,84,11"
5774405916,4861576432,False,1609929598,1993,,,7,22,40,4,186,"26,21,123,14,8","20,6,35,83,71"
5774405807,4861576705,True,1609929593,1926,4454.0,1.0,0,22,37,4,236,"40,32,98,128,70","106,101,62,54,96"
5774405402,4861575635,True,1609929572,1960,3056.0,3.0,7,22,35,6,188,"27,42,26,68,35","86,67,81,14,17"
5774405301,4861572650,True,1609929568,1785,1310.0,1.0,7,22,18,4,182,"121,99,12,110,77","8,81,26,34,14"
5774405203,4861569177,True,1609929538,1469,2291.0,1.0,7,22,24,5,186,"59,9,108,8,105","33,41,72,114,50"
5774404915,4861576045,True,1609929537,1774,2995.0,3.0,7,22,42,7,188,"11,84,85,102,42","23,40,17,119,93"
5774404803,4861575230,True,1609929532,1947,3142.0,2.0,7,22,42,5,227,"108,84,75,1,59","14,35,16,74,104"
5774404519,4861571302,False,1609929523,1750,2201.0,2.0,7,22,44,7,133,"9,44,17,26,112","30,75,123,18,96"
5774404512,4861570913,True,1609929518,1694,3934.0,4.0,7,22,62,9,155,"75,1,62,102,86","74,25,38,121,32"
5774404509,4861574173,False,1609929508,1915,2979.0,1.0,7,22,42,6,187,"102,34,99,39,109","25,1,22,68,49"
5774404316,4861574656,True,1609929507,1966,1485.0,1.0,0,4,40,5,187,"36,93,101,70,7","69,96,71,74,26"
5774404315,4861576035,False,1609929502,2045,3570.0,5.0,7,22,55,9,134,"3,23,129,6,34","11,84,81,90,42"
5774404314,4861576657,True,1609929477,2099,318.0,1.0,7,22,15,3,227,"11,93,123,73,104","21,12,70,63,67"
5774404219,4861575924,True,1609929498,2063,2066.0,1.0,7,22,26,3,134,"26,31,93,30,42","50,73,44,14,25"
5774404101,4861576310,False,1609929502,2103,3658.0,4.0,7,3,55,10,236,"114,31,34,60,5","28,87,25,97,48"
5774423513,4861573333,True,1609930545,840,1172.0,1.0,0,22,31,3,183,"86,3,6,1,99","83,98,28,35,29"
5774417519,4861576870,True,1609930233,1375,3019.0,1.0,7,22,50,5,227,"28,26,67,5,86","21,71,9,6,34"
5774415309,4861576470,True,1609930119,1453,3640.0,4.0,7,22,73,8,151,"1,62,108,73,27","44,26,97,13,129"
5774414417,4861577080,True,1609930074,1558,,,7,22,15,2,183,"44,85,96,61,64","14,12,42,5,95"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"8,31,75,38,102","56,42,40,9,68"
5774413418,4861573484,True,1609930019,1374,1473.0,2.0,7,3,25,7,227,"29,7,6,45,1","81,107,96,56,18"
5774413414,4861569945,True,1609930010,1067,4031.0,5.0,7,3,60,8,236,"30,99,17,114,31","13,69,62,8,11"
5774413310,4861575556,True,1609930014,1454,,,7,22,37,7,188,"3,11,28,93,128","75,39,8,29,85"
5774411711,4861575787,True,1609929923,1629,3595.0,2.0,7,22,51,6,152,"129,82,105,95,79","44,14,46,53,27"
5774411119,4861572618,False,1609929884,1454,5084.0,2.0,7,22,80,5,185,"59,44,78,87,62","121,104,13,86,114"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"11,25,6,104,112","14,10,95,7,87"
5774410500,4861573370,False,1609929859,1373,3751.0,3.0,7,22,59,6,186,"42,11,47,14,50","31,7,70,22,61"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"99,100,84,48,6","41,105,21,11,86"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"42,37,123,45,96","84,26,95,59,60"
5774409517,4861575025,False,1609929798,1583,4392.0,5.0,7,22,71,7,137,"27,99,44,59,101","114,113,42,9,121"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"123,119,32,91,104","111,26,20,8,51"
5774408705,4861576903,True,1609929758,1870,3544.0,1.0,0,22,43,3,236,"21,53,41,49,14","7,32,27,123,126"
5774408414,4861571757,True,1609929734,1542,,,7,22,39,5,188,"50,75,109,2,4","123,73,41,14,90"
5774408105,4861574613,False,1609929724,1729,570.0,1.0,7,22,32,5,227,"112,11,48,40,108","56,120,7,75,45"
5774408100,4861576695,True,1609929718,1855,3309.0,2.0,0,22,49,8,183,"42,50,15,86,113","14,74,63,26,114"
5774407319,4861574291,True,1609929673,1762,3707.0,1.0,0,22,54,6,144,"44,11,64,97,36","53,91,74,54,23"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"71,15,49,1,30","114,26,23,113,95"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"62,26,48,17,109","28,50,36,44,51"
5774406315,4861576062,False,1609929624,1929,3103.0,4.0,7,22,41,7,236,"105,26,81,47,41","1,119,44,98,84"
5774406311,4861576413,False,1609929619,1949,3691.0,1.0,7,22,38,5,155,"109,29,99,26,91","126,60,9,11,6"
5774406105,4861569558,True,1609929613,1530,3727.0,4.0,7,22,61,9,184,"34,6,3,14,102","86,93,29,45,11"
5774406013,4861573913,True,1609929602,1779,,,7,22,43,5,187,"9,110,72,129,84","5,86,25,23,114"
5774405916,4861576432,False,1609929598,1993,,,7,22,40,4,186,"21,123,8,14,26","6,35,71,83,20"
5774405807,4861576705,True,1609929593,1926,4454.0,1.0,0,22,37,4,236,"32,40,98,128,70","101,106,62,54,96"
5774405404,4861574975,True,1609929573,1916,3336.0,2.0,7,22,58,6,186,"11,14,27,129,12","42,47,48,61,71"
5774405402,4861575635,True,1609929572,1960,3056.0,3.0,7,22,35,6,188,"26,27,68,35,42","81,86,14,17,67"
5774404915,4861576045,True,1609929537,1774,2995.0,3.0,7,22,42,7,188,"42,102,84,85,11","93,119,40,17,23"
5774404117,4861572507,False,1609929487,1760,1374.0,1.0,0,4,21,2,161,"86,103,25,77,69","101,48,15,3,59"
5774415309,4861576470,True,1609930119,1453,3640.0,4.0,7,22,73,8,151,"1,62,27,73,108","44,26,129,13,97"
5774413814,4861575666,False,1609930039,1521,1861.0,4.0,7,22,34,8,185,"42,3,16,19,13","104,30,11,93,21"
5774413718,4861573661,True,1609930034,1416,3015.0,3.0,0,4,51,8,187,"85,6,48,9,52","47,49,91,53,41"
5774413414,4861569945,True,1609930010,1067,4031.0,5.0,7,3,60,8,236,"31,114,99,17,30","11,8,69,62,13"
5774412910,4861567896,False,1609929989,1001,4094.0,4.0,0,22,60,4,171,"14,114,13,40,107","11,30,31,51,32"
5774410918,4861574594,True,1609929874,1603,,,0,22,60,4,155,"6,20,40,86,21","35,66,29,8,90"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"6,11,112,25,104","95,14,87,10,7"
5774410500,4861573370,False,1609929859,1373,3751.0,3.0,7,22,59,6,186,"50,47,11,14,42","61,70,7,22,31"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"99,84,100,48,6","41,21,105,11,86"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"123,37,42,96,45","95,26,84,60,59"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"20,99,26,13,6","107,111,9,94,74"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"123,119,104,32,91","111,26,51,20,8"
5774408705,4861576903,True,1609929758,1870,3544.0,1.0,0,22,43,3,236,"41,14,53,21,49","27,126,32,7,123"
5774408202,4861570066,True,1609929727,1412,2319.0,2.0,7,22,54,5,151,"12,79,84,72,22","74,75,18,71,2"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"41,14,26,128,93","126,15,9,6,108"
5774407817,4861572320,True,1609929703,1600,4831.0,2.0,7,22,80,6,132,"21,120,44,5,74","56,28,111,84,8"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"5,12,102,79,61","22,67,14,60,112"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"71,1,49,30,15","114,113,23,95,26"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"17,48,109,26,62","44,36,51,50,28"
5774406518,4861573683,True,1609929634,1777,4936.0,3.0,7,22,80,5,155,"70,121,108,13,14","65,5,63,19,29"
5774406315,4861576062,False,1609929624,1929,3103.0,4.0,7,22,41,7,236,"81,41,47,105,26","44,84,98,1,119"
5774405807,4861576705,True,1609929593,1926,4454.0,1.0,0,22,37,4,236,"32,128,98,40,70","101,54,62,106,96"
5774405705,4861574982,True,1609929587,1859,,,7,22,21,3,154,"49,71,81,9,30","7,21,48,37,36"
5774405203,4861569177,True,1609929538,1469,2291.0,1.0,7,22,24,5,186,"9,59,8,108,105","41,33,114,72,50"
5774404915,4861576045,True,1609929537,1774,2995.0,3.0,7,22,42,7,188,"102,84,42,85,11","119,40,93,17,23"
5774404709,4861577191,True,1609929533,2047,,,7,22,19,5,191,"64,56,51,90,10","62,101,121,21,104"
5774404319,4861576321,False,1609929514,2063,1878.0,1.0,7,3,32,5,227,"4,129,47,1,62","14,9,70,22,81"
5774404315,4861576035,False,1609929502,2045,3570.0,5.0,7,22,55,9,134,"34,6,3,129,23","42,90,11,81,84"
5774404314,4861576657,True,1609929477,2099,318.0,1.0,7,22,15,3,227,"123,93,73,11,104","70,12,63,21,67"
5774404117,4861572507,False,1609929487,1760,1374.0,1.0,0,4,21,2,161,"69,103,86,25,77","59,48,101,15,3"
5774415705,4861575633,True,1609930139,1401,2681.0,2.0,7,22,47,8,227,"85,104,61,86,41","67,75,17,9,123"
5774414903,4861572904,False,1609930099,1279,3129.0,2.0,7,22,47,9,133,"14,49,84,75,44","9,114,123,93,98"
5774414417,4861577080,True,1609930074,1558,,,7,22,15,2,183,"85,44,96,61,64","12,14,42,5,95"
5774413418,4861573484,True,1609930019,1374,1473.0,2.0,7,3,25,7,227,"6,7,45,29,1","96,107,56,81,18"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"28,67,101,26,84","29,95,35,37,14"
5774410918,4861574594,True,1609929874,1603,,,0,22,60,4,155,"21,6,20,86,40","90,35,66,8,29"
5774410804,4861575455,True,1609929868,1624,4067.0,3.0,7,22,61,4,187,"102,95,68,105,91","11,35,39,16,54"
5774410716,4861576643,False,1609929869,1725,3600.0,3.0,7,22,54,6,187,"112,11,104,6,25","87,14,7,95,10"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"48,100,84,99,6","11,105,21,41,86"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"96,45,123,37,42","60,59,95,26,84"
5774409501,4861560038,True,1609929798,673,,,7,22,29,8,182,"42,10,91,50,28","58,12,120,126,21"
5774409308,4861576745,True,1609929788,1844,3382.0,2.0,0,22,46,6,133,"6,13,99,20,26","74,94,111,107,9"
5774409219,4861576720,True,1609929773,1774,3286.0,2.0,7,22,34,8,184,"91,119,123,32,104","8,26,111,20,51"
5774408918,4861572390,True,1609929764,1586,1794.0,1.0,0,4,32,3,188,"35,84,25,63,13","94,60,21,5,22"
5774408705,4861576903,True,1609929758,1870,3544.0,1.0,0,22,43,3,236,"41,49,14,53,21","27,123,126,32,7"
5774408616,4861573503,False,1609929749,1641,4060.0,2.0,7,22,66,6,192,"20,126,63,26,70","84,111,129,95,105"
5774408414,4861571757,True,1609929734,1542,,,7,22,39,5,188,"4,50,2,75,109","90,123,14,73,41"
5774408117,4861575229,True,1609929713,1768,,,7,22,41,4,145,"25,84,71,45,44","47,64,11,41,9"
5774408115,4861572885,False,1609929698,1604,,,7,22,16,3,154,"128,26,14,41,93","6,9,15,126,108"
5774408105,4861574613,False,1609929724,1729,570.0,1.0,7,22,32,5,227,"112,40,48,108,11","56,75,7,45,120"
5774408100,4861576695,True,1609929718,1855,3309.0,2.0,0,22,49,8,183,"50,113,42,15,86","74,114,14,63,26"
5774407815,4861573896,False,1609929697,1656,2300.0,2.0,7,22,42,6,182,"50,70,11,96,119","109,37,123,104,97"
5774407716,4861576827,True,1609929678,1783,3390.0,5.0,7,22,57,5,171,"102,12,61,79,5","14,67,112,60,22"
5774407608,4861575472,True,1609929694,1818,2599.0,2.0,7,22,34,2,137,"42,5,6,7,99","70,76,21,33,119"
5774407319,4861574291,True,1609929673,1762,3707.0,1.0,0,22,54,6,144,"11,44,36,97,64","91,53,23,54,74"
5774407204,4861576948,True,1609929673,1935,2216.0,1.0,7,22,19,2,152,"15,30,49,1,71","26,95,23,113,114"
5774407110,4861577211,True,1609929668,1958,,,0,22,35,3,183,"35,105,19,30,12","26,114,44,123,14"
5774407105,4861577099,True,1609929662,1921,2777.0,2.0,7,22,42,8,227,"62,109,48,26,17","28,51,36,50,44"
5774406515,4861573421,True,1609929613,1744,2703.0,4.0,7,22,53,6,182,"11,84,8,104,121","123,44,98,74,105"
5774406409,4861571197,True,1609929608,1630,1984.0,3.0,7,22,31,6,225,"64,40,48,99,17","111,76,67,14,41"
5774406308,4861575797,True,1609929613,1949,,,7,22,33,6,232,"44,30,28,14,35","84,8,2,11,50"
5774406218,4861574211,True,1609929619,1830,4142.0,3.0,7,22,69,4,145,"63,60,90,113,74","97,25,26,110,8"
5774406013,4861573913,True,1609929602,1779,,,7,22,43,5,187,"72,110,129,9,84","25,86,23,5,114"
5774405807,4861576705,True,1609929593,1926,4454.0,1.0,0,22,37,4,236,"40,32,70,128,98","106,101,96,54,62"
5774404709,4861577191,True,1609929533,2047,,,7,22,19,5,191,"10,64,51,56,90","104,62,121,101,21"
5774404319,4861576321,False,1609929514,2063,1878.0,1.0,7,3,32,5,227,"129,62,4,1,47","9,81,14,22,70"
5774404314,4861576657,True,1609929477,2099,318.0,1.0,7,22,15,3,227,"104,93,11,73,123","67,12,21,63,70"
5774404219,4861575924,True,1609929498,2063,2066.0,1.0,7,22,26,3,134,"31,93,42,30,26","73,44,25,14,50"
5774423513,4861573333,True,1609930545,840,1172.0,1.0,0,22,31,3,183,"1,3,6,86,99","35,98,28,83,29"
5774415309,4861576470,True,1609930119,1453,3640.0,4.0,7,22,73,8,151,"108,1,27,73,62","97,44,129,13,26"
5774415017,4861572764,True,1609930104,1249,2925.0,3.0,7,22,41,6,182,"105,82,64,42,37","91,28,56,19,35"
5774414903,4861572904,False,1609930099,1279,3129.0,2.0,7,22,47,9,133,"75,14,84,44,49","93,9,123,98,114"
5774414417,4861577080,True,1609930074,1558,,,7,22,15,2,183,"44,64,61,96,85","14,95,5,42,12"
5774414207,4861575022,True,1609930063,1424,2534.0,1.0,7,22,34,4,152,"75,102,31,8,38","40,68,42,56,9"
5774413717,4861574805,True,1609930033,1440,3720.0,1.0,0,22,22,3,227,"47,48,30,77,31","71,28,95,23,5"
5774413418,4861573484,True,1609930019,1374,1473.0,2.0,7,3,25,7,227,"7,1,29,45,6","107,18,81,56,96"
5774412303,4861576238,False,1609929959,1622,3618.0,1.0,0,3,58,5,223,"93,128,126,22,27","121,8,50,84,90"
5774411903,4861576722,False,1609929934,1669,,,7,22,34,2,185,"84,101,28,26,67","14,35,29,37,95"
5774411019,4861577299,True,1609929884,1734,2822.0,6.0,7,22,46,9,227,"8,129,30,52,40","110,84,93,2,11"
5774410918,4861574594,True,1609929874,1603,,,0,22,60,4,155,"6,21,40,20,86","35,90,29,66,8"
5774410804,4861575455,True,1609929868,1624,4067.0,3.0,7,22,61,4,187,"68,105,95,102,91","39,16,35,11,54"
5774409704,4861576894,True,1609929808,1720,,,7,22,13,2,136,"99,84,100,6,48","41,21,105,86,11"
5774409612,4861577051,False,1609929808,1833,3252.0,4.0,7,22,44,6,227,"96,37,123,45,42","60,26,95,59,84"
5774409501,4861560038,True,1609929798,673,,,7,22,29,8,182,"28,10,91,42,50","21,12,120,58,126"
